기관명,구,동,요양종별,진료시간(월요일)S,진료시간(월요일)C,진료시간(화요일)S,진료시간(화요일)C,진료시간(수요일)S,진료시간(수요일)C,진료시간(목요일)S,진료시간(목요일)C,진료시간(금요일)S,진료시간(금요일)C,진료시간(토요일)S,진료시간(토요일)C,진료시간(일요일)S,진료시간(일요일)C,진료시간(공휴일)S,진료시간(공휴일)C,경도,위도,전화번호,야간진료여부
보아스이비인후과먹골의원,중랑구,묵동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1330.0,930.0,1500.0,930.0,1500.0,127.077639279822,37.6095063836351,02-971-1530,True
보아스이비인후과의원,강서구,화곡동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1400.0,930.0,1500.0,930.0,1500.0,126.846398118766,37.5327749968198,02-2601-7528,True
보아스이비인후과의원,마포구,아현동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1330.0,900.0,1300.0,930.0,1500.0,126.961901271005,37.5515443016696,02-392-0079,True
보아스이비인후과의원,중랑구,면목동,의원,800.0,1830.0,800.0,1830.0,800.0,1830.0,800.0,1830.0,800.0,1830.0,900.0,1300.0,900.0,1300.0,930.0,1500.0,127.087781697905,37.588655215938,02-2207-1530,True
보아스이비인후과의원,동대문구,용두동,의원,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1500.0,900.0,1300.0,930.0,1500.0,127.032477193881,37.5777504650845,02-928-4124,True
보아스이비인후과의원,송파구,송파동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1300.0,930.0,1500.0,930.0,1500.0,127.108956819714,37.5058889682158,02-420-1530,True
마음뷰정신건강의학과의원,성동구,용답동,의원,900.0,1830.0,900.0,1830.0,900.0,1400.0,900.0,1830.0,900.0,1830.0,900.0,1400.0,0.0,2400.0,0.0,2400.0,127.054233759933,37.5652248597338,02-2213-7575,True
보통의의원,강남구,압구정동,의원,900.0,2230.0,900.0,2230.0,900.0,2230.0,900.0,2230.0,900.0,2230.0,900.0,2230.0,900.0,2230.0,900.0,2230.0,127.027000294801,37.5318069076157,02-517-3650,True
본가정의학과의원,송파구,신천동,의원,900.0,1850.0,900.0,1850.0,900.0,1730.0,900.0,1850.0,900.0,1850.0,900.0,1300.0,900.0,2230.0,900.0,2230.0,127.11308435499258,37.52026333615219,02-3431-7937,True
본내과의원,서초구,잠원동,의원,830.0,1730.0,830.0,1730.0,830.0,1730.0,830.0,1300.0,830.0,1730.0,830.0,1300.0,900.0,2230.0,900.0,2230.0,127.003544417873,37.5087856196011,02-537-8161,True
본마디의원,광진구,중곡동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1330.0,1000.0,1400.0,1000.0,1400.0,127.088244321697,37.5574688324514,02-3437-8855,True
예사랑정형외과의원,양천구,목동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1300.0,1100.0,1700.0,1100.0,1700.0,126.86655872417884,37.54831452528174,02-2649-7994,True
당산본정형외과의원,영등포구,당산동4가,의원,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1300.0,900.0,1700.0,1000.0,1500.0,126.898477350934,37.5291133595542,02-2676-4428,True
본정형외과의원,중랑구,묵동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1300.0,1000.0,1500.0,1000.0,1500.0,127.077639279822,37.6095063836351,02-6486-8688,True
본정형외과의원,마포구,중동,의원,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,1000.0,1500.0,1000.0,1500.0,126.903772875992,37.5705956942743,02-6953-7475,False
봄날내과의원,송파구,송파동,의원,930.0,1830.0,930.0,2000.0,930.0,1900.0,930.0,1830.0,930.0,2000.0,930.0,1400.0,1300.0,1700.0,1000.0,1500.0,127.119035919533,37.5032486675314,02-6015-2222,True
봄내과의원,서초구,양재동,의원,900.0,1820.0,900.0,1820.0,900.0,1820.0,900.0,1820.0,900.0,1820.0,900.0,1400.0,1300.0,1700.0,1000.0,2200.0,127.034788800906,37.4640358539535,02-571-9155,True
봄봄소아청소년과의원,마포구,대흥동,의원,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,1300.0,1700.0,1000.0,2200.0,126.945514548429,37.5538253308679,02-711-2042,True
봄산부인과의원,서대문구,홍제동,의원,900.0,2000.0,900.0,1800.0,930.0,1900.0,900.0,1800.0,900.0,2000.0,900.0,1400.0,1300.0,1700.0,1000.0,2200.0,126.942840822033,37.5893092167582,02-394-7575,True
봄여성외과의원,강북구,미아동,의원,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1800.0,930.0,1800.0,900.0,1600.0,1300.0,1700.0,1000.0,2200.0,127.029674064367,37.6142282907429,02-980-6075,True
봉천연세가정의학과의원,관악구,봉천동,의원,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1500.0,1300.0,1700.0,900.0,1400.0,126.939238906026,37.4864179696983,02-876-7582,True
브이엔성형외과의원,서초구,서초동,의원,1000.0,1900.0,1000.0,1900.0,1000.0,1900.0,1000.0,1900.0,1000.0,1900.0,1000.0,1700.0,1000.0,1600.0,1000.0,1600.0,127.025278490231,37.5017358451233,02-599-1008,True
비-스킨피부과의원,도봉구,쌍문동,의원,1000.0,1800.0,1000.0,1800.0,1000.0,1900.0,1000.0,1800.0,1000.0,1800.0,1000.0,1300.0,1030.0,1700.0,930.0,1500.0,127.038790046328,37.6564054566286,02-903-9770,True
비앤비이비인후과의원,노원구,중계동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,1400.0,1830.0,900.0,1830.0,900.0,1400.0,1000.0,1500.0,1000.0,1500.0,127.077086240765,37.6504043041825,02-931-7582,True
비엔이비인후과의원,동작구,사당동,의원,900.0,1830.0,900.0,1830.0,900.0,1800.0,900.0,1830.0,900.0,1830.0,900.0,1300.0,1000.0,1500.0,1000.0,1500.0,126.969895596347,37.4849352560532,02-3471-0019,True
비전이비인후과의원,강서구,가양동,의원,910.0,1800.0,910.0,1800.0,910.0,1800.0,1400.0,2000.0,910.0,1800.0,910.0,1500.0,1000.0,1500.0,1000.0,1500.0,126.860254088709,37.5612915907155,02-3664-8001,True
비타민가정의원,노원구,상계동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,1000.0,1400.0,900.0,1400.0,900.0,1400.0,127.056844136528,37.6668881732629,02-951-8279,False
비타민소아청소년과의원,강동구,강일동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1400.0,900.0,1400.0,900.0,1400.0,127.174852988118,37.5722001938647,02-427-1649,True
비타민의원,광진구,구의동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1900.0,900.0,1800.0,900.0,1300.0,900.0,1400.0,900.0,1400.0,127.090532462896,37.5513392358641,02-446-8881,True
비해피이상양의원,강북구,미아동,의원,930.0,1830.0,930.0,1830.0,1000.0,1800.0,930.0,1830.0,930.0,1830.0,930.0,1400.0,1000.0,1400.0,1000.0,1400.0,127.030433727904,37.6125920819171,02-984-4965,True
빈센트의원,금천구,독산동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1300.0,1000.0,1400.0,1000.0,1400.0,126.888877618767,37.4553912730949,02-898-9121,True
빈중선내과의원,중랑구,면목동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1400.0,1000.0,1400.0,1000.0,1400.0,127.081109086687,37.5743532051484,02-433-0578,False
새롬이비인후과의원,송파구,문정동,의원,930.0,1800.0,930.0,1800.0,1400.0,1900.0,930.0,1800.0,930.0,1800.0,930.0,1500.0,1000.0,1530.0,900.0,1600.0,127.1178128882727,37.49177251172477,02-2043-5075,True
뽀빠이마취통증의학과의원,양천구,목동,의원,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1400.0,0.0,2400.0,0.0,2400.0,126.873626981623,37.5251074073334,02-2062-9082,True
(사)한국뇌전증협회로빈슨기념의원,중구,만리동2가,의원,830.0,1700.0,930.0,1630.0,830.0,1700.0,930.0,1630.0,830.0,1700.0,930.0,1300.0,null,null,null,null,126.965847056196,37.5545735828657,02-394-2325,False
사가정서울이비인후과의원,중랑구,면목동,의원,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1400.0,1000.0,1500.0,1000.0,1500.0,127.083196727099,37.5834835948977,02-433-7582,True
사계절내과의원,동작구,사당동,의원,900.0,2000.0,900.0,1800.0,900.0,1800.0,900.0,2000.0,900.0,1800.0,830.0,1300.0,1000.0,1500.0,1000.0,1500.0,126.979917728895,37.4883332843569,02-2038-4388,True
사는기쁨이비인후과의원,관악구,봉천동,의원,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1500.0,900.0,1300.0,1000.0,2000.0,126.966922260612,37.473684369439,02-875-8262,True
사당연세365의원,관악구,남현동,의원,800.0,1950.0,800.0,1820.0,800.0,1250.0,800.0,1950.0,800.0,1820.0,800.0,1550.0,800.0,1550.0,800.0,1550.0,126.981430242321,37.4743771732195,02-2055-0365,True
사당연세의원,동작구,사당동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1800.0,900.0,1300.0,800.0,1550.0,800.0,1550.0,126.978107297965,37.4884520759924,02-592-2225,False
사당현대의원,동작구,사당동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1300.0,800.0,1550.0,800.0,1550.0,126.969190174402,37.4896096841076,02-599-3851,True
사랑내과의원,동대문구,회기동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,1000.0,1400.0,800.0,1550.0,900.0,1830.0,127.055501670462,37.5905120215502,02-962-9175,True
사랑아이소아청소년과의원,성동구,상왕십리동,의원,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1700.0,900.0,1830.0,127.025053595952,37.5678250213489,02-2282-4321,True
사랑아이여성의원,송파구,잠실동,의원,830.0,1730.0,830.0,1730.0,830.0,1730.0,830.0,1730.0,830.0,1730.0,830.0,1230.0,900.0,1700.0,900.0,1830.0,127.079041855687,37.5105318635531,02-419-7501,True
사랑을나누는의원,동작구,노량진동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1230.0,900.0,1700.0,900.0,1230.0,126.945718197277,37.5070717430905,02-6275-1004,True
사랑의소아청소년과의원,강서구,화곡동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1700.0,900.0,1230.0,126.8414715329,37.5407680113225,02-2690-9998,False
사랑의손길마취통증의학과의원,광진구,화양동,의원,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1400.0,900.0,1700.0,900.0,1230.0,127.069530225646,37.5406129331373,02-6082-7575,True
사회복지법인상록재단금강산의원,강북구,번동,의원,830.0,1730.0,830.0,1730.0,830.0,1730.0,830.0,1730.0,830.0,1730.0,830.0,1230.0,1030.0,1700.0,1030.0,1700.0,127.033347751205,37.6345624074194,02-981-7676,False
사회복지법인어린이사랑의의원,서대문구,창천동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1630.0,1030.0,1700.0,930.0,1400.0,126.92710643018376,37.560995808233194,02-332-3970,False
삼선서울내과의원,성북구,동소문동3가,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,930.0,1400.0,930.0,1400.0,127.009705671426,37.5897541427313,02-922-8275,False
삼성가정의학과의원,동작구,상도동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1300.0,930.0,1400.0,930.0,1400.0,126.934717762026,37.4976775172094,02-824-8868,True
삼성강내과의원,송파구,방이동,의원,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1300.0,830.0,1800.0,830.0,1300.0,930.0,1400.0,930.0,1400.0,127.131063164753,37.5157276361757,02-407-7950,False
삼성더건강내과의원,강남구,개포동,의원,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1300.0,930.0,1400.0,930.0,1830.0,127.060754455027,37.4828272746585,02-6953-0815,True
삼성더맑은이비인후과의원,노원구,공릉동,의원,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1400.0,930.0,1400.0,930.0,1830.0,127.081597642805,37.6257613188734,02-2135-2329,True
삼성드림내과의원,동작구,상도동,의원,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1400.0,930.0,1400.0,1300.0,1800.0,126.946284192056,37.5052781908153,02-822-9658,True
삼성드림소아청소년과의원,도봉구,방학동,의원,930.0,1830.0,930.0,1830.0,930.0,1300.0,930.0,1830.0,930.0,1830.0,900.0,1300.0,930.0,1400.0,1300.0,1800.0,127.047064658894,37.6680283468222,02-954-1199,True
삼성드림소아청소년과의원,강북구,번동,의원,830.0,1800.0,830.0,1800.0,830.0,1300.0,830.0,1800.0,830.0,1800.0,830.0,1300.0,900.0,1300.0,1000.0,1700.0,127.039332582306,37.6289788662752,02-988-8288,False
미담한의원,노원구,월계동,의원,1000.0,2000.0,1000.0,2000.0,1000.0,2000.0,1000.0,2000.0,1000.0,2000.0,1000.0,1700.0,1000.0,1700.0,1000.0,1700.0,127.061979778612,37.6265093604229,02-976-3375,True
늘푸른신경외과의원,성동구,성수동2가,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1300.0,900.0,1800.0,127.055104789531,37.5371594440377,02-499-6536,False
삼성드림소아청소년과의원,영등포구,문래동3가,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,930.0,1400.0,1300.0,1800.0,126.889905898442,37.5206488765446,02-2636-0275,False
삼성드림소아청소년과의원,마포구,신수동,의원,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1300.0,900.0,1900.0,900.0,1300.0,930.0,1400.0,930.0,1600.0,126.935286024774,37.5503208717883,02-703-0098,True
삼성드림소아청소년과의원,강남구,역삼동,의원,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1400.0,930.0,1400.0,930.0,1400.0,127.052238234615,37.4970659148576,02-571-7112,True
삼성드림의원,성동구,행당동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1400.0,900.0,1300.0,1000.0,1700.0,127.035424100115,37.5550687570722,02-2281-8875,False
삼성드림의원,용산구,한강로3가,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1400.0,900.0,1300.0,1000.0,1700.0,126.959602392189,37.5240601455987,02-796-7178,True
삼성드림의원,양천구,신정동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1400.0,900.0,1300.0,1000.0,1700.0,126.832289289459,37.5127382500234,02-2699-0011,False
삼성드림이비인후과의원,강남구,대치동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1300.0,1000.0,1700.0,127.059755460388,37.5074267999126,02-565-7365,False
삼성바른내과의원,은평구,응암동,의원,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1300.0,900.0,1300.0,900.0,1300.0,126.923039015434,37.6002632124439,02-354-0046,False
삼성바른내과의원,노원구,중계동,의원,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1300.0,900.0,1300.0,900.0,1300.0,127.077403153081,37.6515705090228,02-3392-2475,False
삼성바른내과의원,성북구,돈암동,의원,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1400.0,900.0,1300.0,900.0,1300.0,127.023654320416,37.6014747915421,02-6314-5000,False
삼성바른내과의원,구로구,구로동,의원,800.0,1800.0,800.0,1800.0,800.0,1800.0,800.0,1800.0,800.0,1800.0,800.0,1300.0,900.0,1300.0,900.0,1300.0,126.888315077346,37.4946886322524,02-839-8575,False
삼성바른신경외과의원,은평구,진관동,의원,1030.0,1830.0,1030.0,1830.0,1030.0,1830.0,1030.0,1830.0,1030.0,1830.0,900.0,1400.0,900.0,1300.0,900.0,1300.0,126.917900261732,37.6375366740938,02-386-8788,True
삼성바른의원,동대문구,전농동,의원,900.0,1800.0,900.0,1800.0,900.0,1700.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1300.0,900.0,1300.0,127.057996432568,37.5768510443127,02-6951-4733,False
삼성베스트내과의원,강남구,삼성동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,1000.0,1800.0,900.0,1300.0,127.05692864263,37.5085007521889,02-555-8535,False
삼성베스트내과의원,동대문구,전농동,의원,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1300.0,1000.0,1800.0,900.0,1300.0,127.043528549832,37.5784693244422,02-6953-9663,False
삼성산부인과의원,송파구,문정동,의원,930.0,1830.0,930.0,1830.0,930.0,1300.0,930.0,1830.0,930.0,1830.0,930.0,1300.0,900.0,1400.0,830.0,1300.0,127.118322322397,37.4846302643031,02-2148-6551,True
삼성서울가정의원,동대문구,이문동,의원,800.0,1800.0,800.0,1800.0,800.0,1800.0,800.0,1800.0,800.0,1800.0,900.0,1300.0,900.0,1400.0,830.0,1300.0,127.064446861992,37.6054382486418,02-962-7575,False
삼성서울가정의학과의원,관악구,봉천동,의원,900.0,1730.0,900.0,1730.0,900.0,1300.0,900.0,1730.0,900.0,1730.0,900.0,1300.0,900.0,1400.0,830.0,1300.0,126.966642258438,37.4721073426204,02-882-3729,False
삼성서울도담외과의원,송파구,문정동,의원,900.0,1800.0,900.0,1800.0,900.0,2000.0,900.0,1300.0,900.0,1800.0,900.0,1300.0,900.0,1400.0,830.0,1300.0,127.124979804141,37.4796870553794,02-6933-7582,True
삼성서울의원,강서구,내발산동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,1000.0,1900.0,830.0,1300.0,126.830611291758,37.552871895432,02-2666-1888,True
삼성서울키즈소아청소년과의원,은평구,응암동,의원,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1230.0,1000.0,1900.0,830.0,1300.0,126.92364241621,37.5930097247289,02-305-5535,True
삼성속편한의원,은평구,응암동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1300.0,830.0,1300.0,126.918874876038,37.5952888457558,02-307-7577,False
자연e치과의원,구로구,개봉동,의원,930.0,1830.0,930.0,1830.0,930.0,1830.0,900.0,1800.0,930.0,1830.0,930.0,1400.0,930.0,1400.0,930.0,1400.0,126.847162335199,37.5015678689641,02-3666-7528,True
삼성신내과의원,광진구,자양동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1200.0,1000.0,1400.0,900.0,1400.0,127.066489240108,37.5410609496687,02-469-0114,False
삼성어울림의원,송파구,신천동,의원,930.0,1700.0,930.0,2000.0,1000.0,1900.0,930.0,1800.0,930.0,1800.0,930.0,1500.0,1000.0,1400.0,900.0,1400.0,127.099502662936,37.5153235254771,02-2038-0179,True
삼성에프엠의원,강동구,명일동,의원,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1500.0,1000.0,1400.0,900.0,1700.0,127.143821523561,37.5517127049321,02-3426-7570,True
삼성열린내과의원,동작구,대방동,의원,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1400.0,1000.0,1400.0,900.0,1400.0,126.929559239366,37.4999513063416,02-825-8119,True
삼성온아이비인후과의원,도봉구,창동,의원,830.0,1900.0,830.0,1900.0,830.0,1900.0,830.0,1900.0,830.0,1900.0,830.0,1300.0,830.0,1300.0,900.0,1400.0,127.049926290286,37.6545399298261,02-6225-2575,True
삼성울트라성장소아청소년과의원,강남구,일원동,의원,900.0,1830.0,900.0,1700.0,900.0,1700.0,900.0,1830.0,900.0,1700.0,900.0,1700.0,830.0,1300.0,900.0,1400.0,127.084459720088,37.4840224010593,02-445-0185,True
강남기대찬의원,서초구,서초동,의원,930.0,1900.0,930.0,1900.0,930.0,1900.0,930.0,1900.0,930.0,1900.0,900.0,1400.0,1000.0,1600.0,1000.0,1600.0,127.027852956171,37.4963476993282,02-584-2580,True
삼성이비인후과의원,금천구,시흥동,의원,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1400.0,900.0,1330.0,900.0,1300.0,126.901712234507,37.4530428916984,02-804-0551,False
삼성이앤혁의원,영등포구,대림동,의원,900.0,1930.0,900.0,1900.0,900.0,1800.0,900.0,1930.0,900.0,1900.0,900.0,1600.0,1000.0,1500.0,1000.0,1500.0,126.906116482951,37.4945138274401,02-842-8383,True
삼성정내과의원,송파구,삼전동,의원,900.0,1730.0,900.0,1730.0,900.0,1730.0,900.0,1230.0,900.0,1730.0,900.0,1300.0,1000.0,1500.0,1000.0,1500.0,127.094781280361,37.5066902027774,02-418-1717,False
삼성정형외과의원,금천구,독산동,의원,900.0,1900.0,900.0,1800.0,900.0,1800.0,900.0,1900.0,900.0,1800.0,900.0,1400.0,1000.0,1500.0,1000.0,1500.0,126.903395780982,37.4726211867774,02-858-3307,True
삼성정형외과의원,영등포구,당산동1가,의원,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,1300.0,1900.0,1300.0,1900.0,126.899130744815,37.5210957231099,02-2068-8275,True
건강치과의원,강서구,화곡동,의원,1000.0,1900.0,1000.0,2100.0,1000.0,1900.0,800.0,1230.0,1000.0,2100.0,1000.0,1300.0,1000.0,1800.0,800.0,1730.0,126.834213654314,37.5402197881037,02-2695-4226,True
삼성제일외과의원,광진구,자양동,의원,900.0,1830.0,900.0,1830.0,900.0,1300.0,900.0,1830.0,900.0,1830.0,900.0,1300.0,1300.0,1900.0,900.0,1300.0,127.077942462278,37.532708250351,02-458-8921,True
다엘소아청소년과의원,동작구,대방동,의원,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1830.0,830.0,1830.0,900.0,1400.0,830.0,1400.0,900.0,1400.0,126.927922011043,37.4999838361632,02-823-7577,True
삼성참내과의원,강서구,공항동,의원,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1800.0,830.0,1300.0,830.0,1400.0,930.0,1400.0,126.811572673743,37.5609740878002,02-2665-3377,False
